USERID,TYPE,MODE,SLNO,DATE,INVNO,INVDATE,FCRDR,CODE1,NAME,TOWN,GSTIN,INVAMT,AMT5,TAX5,AMT12,TAX12,AMT18,TAX18,AMT28,TAX28,AMT0,ROUN,TAMT,TTAX,STCODE,GLCODE
SRI2122,Sales,B2B,339,19-Apr-2021,339,19-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,1868,0,0,0,0,1582.99,284.94,0,0,0,0.07,1582.99,284.94,37,1004
SRI2122,Sales,B2CS,34,01-Apr-2021,34,01-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,215,0,0,191.57,22.99,0,0,0,0,0,0.44,191.57,22.99,37,1004
SRI2122,Sales,B2B,340,19-Apr-2021,340,19-Apr-2021,R,L191,SAI NAVAJEEVAN GENRIC MED/G/S,RAJAHMUNDRY,37BASPV8770R1Z2,1168,0,0,1043.3,125.2,0,0,0,0,0,-0.5,1043.3,125.2,37,1004
SRI2122,Sales,B2CS,341,19-Apr-2021,341,19-Apr-2021,R,GK17,SRI RADHA KRISHNA MED/G/STORES,KONTHAMURU,,857,0,0,577.7,69.32,177.61,31.97,0,0,0,0.4,755.31,101.29,37,1004
SRI2122,Sales,B2B,342,19-Apr-2021,342,19-Apr-2021,R,2124,GANESH MEDICAL AGENCIES,RAJAHMUNDRY,37DXWPS8898N2ZI,10705,0,0,9558.31,1147,0,0,0,0,0,-0.31,9558.31,1147,37,1004
SRI2122,Sales,B2CS,343,19-Apr-2021,343,19-Apr-2021,R,L167,SRI VIJAYARAMA  MEDICAL&GEN/ST,RAJAHMUNDRY,,752,0,0,671.42,80.57,0,0,0,0,0,0.01,671.42,80.57,37,1004
SRI2122,Sales,B2CS,344,19-Apr-2021,344,19-Apr-2021,R,L385,SRI VEERA SAI MED/G/STORES,RAJAHMUNDER,,946,0,0,844.3,101.32,0,0,0,0,0,0.38,844.3,101.32,37,1004
SRI2122,Sales,B2CS,345,19-Apr-2021,345,19-Apr-2021,R,AN06,SRI SAI LAKSMI GANAPATHY MEDI,SRIRAMAPURAM,,327,0,0,292.24,35.07,0,0,0,0,0,-0.31,292.24,35.07,37,1004
SRI2122,Sales,B2CS,346,19-Apr-2021,346,19-Apr-2021,R,L161,SRI VENKATA GANESH M/G/S,RAJAHMUNDRY,,895,0,0,799.24,95.91,0,0,0,0,0,-0.15,799.24,95.91,37,1004
SRI2122,Sales,B2B,347,19-Apr-2021,347,19-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,798,0,0,712.25,85.47,0,0,0,0,0,0.28,712.25,85.47,37,1004
SRI2122,Sales,B2CS,348,19-Apr-2021,348,19-Apr-2021,R,L259,NIRISH PHARMACY,RAJAHMUNDRY,,1572,0,0,1403.62,168.43,0,0,0,0,0,-0.05,1403.62,168.43,37,1004
SRI2122,Sales,B2B,349,19-Apr-2021,349,19-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,1087,0,0,970.47,116.46,0,0,0,0,0,0.07,970.47,116.46,37,1004
SRI2122,Sales,B2B,35,01-Apr-2021,35,01-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,427,0,0,381.68,45.8,0,0,0,0,0,-0.48,381.68,45.8,37,1004
SRI2122,Sales,B2B,350,19-Apr-2021,350,19-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,432,0,0,385.57,46.27,0,0,0,0,0,0.16,385.57,46.27,37,1004
SRI2122,Sales,B2B,351,19-Apr-2021,351,19-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,1095,0,0,442.95,53.15,507.27,91.31,0,0,0,0.32,950.22,144.46,37,1004
SRI2122,Sales,B2B,352,19-Apr-2021,352,19-Apr-2021,R,L203,LIFE MEDICAL STORES,RAJAHMUNDRY,37AAIFL8257E1Z1,684,0,0,0,0,579.63,104.33,0,0,0,0.04,579.63,104.33,37,1004
SRI2122,Sales,B2CS,353,19-Apr-2021,353,19-Apr-2021,R,GK07,SRI SAI SUBRAMANYENSWARA MED/G,GUMULURU,,2796,0,0,2496.56,299.59,0,0,0,0,0,-0.15,2496.56,299.59,37,1004
SRI2122,Sales,B2B,354,20-Apr-2021,354,20-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,1399,0,0,1248.8,149.86,0,0,0,0,0,0.34,1248.8,149.86,37,1004
SRI2122,Sales,B2B,355,20-Apr-2021,355,20-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,4075,0,0,0,0,3453.2,621.58,0,0,0,0.22,3453.2,621.58,37,1004
SRI2122,Sales,B2B,356,20-Apr-2021,356,20-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,4138,0,0,0,0,3506.6,631.19,0,0,0,0.21,3506.6,631.19,37,1004
SRI2122,Sales,B2CS,357,20-Apr-2021,357,20-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,267,0,0,238.35,28.6,0,0,0,0,0,0.05,238.35,28.6,37,1004
SRI2122,Sales,B2B,358,20-Apr-2021,358,20-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,764,0,0,682.42,81.89,0,0,0,0,0,-0.31,682.42,81.89,37,1004
SRI2122,Sales,B2CS,359,20-Apr-2021,359,20-Apr-2021,R,L257,RAJA RAJESWARI MEDICAL&GEN STS,RAJAHMUNDRY,,1013,0,0,83.18,9.98,779.44,140.3,0,0,0,0.1,862.62,150.28,37,1004
SRI2122,Sales,B2B,36,01-Apr-2021,36,01-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,815,0,0,0,0,690.64,124.32,0,0,0,0.04,690.64,124.32,37,1004
SRI2122,Sales,B2B,360,20-Apr-2021,360,20-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,285,0,0,0,0,241.29,43.43,0,0,0,0.28,241.29,43.43,37,1004
SRI2122,Sales,B2B,361,20-Apr-2021,361,20-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,3740,0,0,3339.64,400.76,0,0,0,0,0,-0.4,3339.64,400.76,37,1004
SRI2122,Sales,B2B,362,20-Apr-2021,362,20-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,936,187.7,9.39,659.63,79.16,0,0,0,0,0,0.12,847.33,88.55,37,1004
SRI2122,Sales,B2CS,363,20-Apr-2021,363,20-Apr-2021,R,L315,NEW USHASRI MED/G/STORES,RAJAHMUNDRY,,586,0,0,523.36,62.8,0,0,0,0,0,-0.16,523.36,62.8,37,1004
SRI2122,Sales,B2B,364,20-Apr-2021,364,20-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,1531,42.11,2.11,852.62,102.31,450.88,81.16,0,0,0,-0.19,1345.61,185.58,37,1004
SRI2122,Sales,B2B,365,20-Apr-2021,365,20-Apr-2021,R,L101,PHANENDRA PRASAD MEDS.,RAJAHMUNDRY,37ADCPJ7981L1ZY,3703,0,0,0,0,3137.95,564.83,0,0,0,0.22,3137.95,564.83,37,1004
SRI2122,Sales,B2B,366,20-Apr-2021,366,20-Apr-2021,R,2005,OMKAR MEDICAL AGENCIES,RAJAHMUNDRY,37AWOPS3833M1ZP,5312,0,0,4742.45,569.09,0,0,0,0,0,0.46,4742.45,569.09,37,1004
SRI2122,Sales,B2CS,367,20-Apr-2021,367,20-Apr-2021,R,L345,VIKAS M/G/STORES,RAJAHMUNDRY,,3622,0,0,3233.95,388.07,0,0,0,0,0,-0.02,3233.95,388.07,37,1004
SRI2122,Sales,B2B,368,20-Apr-2021,368,20-Apr-2021,R,L119,AMAR MEDICALS,RAJAHMUNDRY,37AAGFA1007R1ZD,1432,0,0,850.65,102.08,405.82,73.05,0,0,0,0.4,1256.47,175.13,37,1004
SRI2122,Sales,B2B,369,20-Apr-2021,369,20-Apr-2021,R,L118,RAM GOPAL MEDICALS,RAJAHMUNDRY,37ALUPK8581H1Z9,1049,0,0,600.85,72.1,318.65,57.36,0,0,0,0.04,919.5,129.46,37,1004
SRI2122,Sales,B2CS,37,01-Apr-2021,37,01-Apr-2021,R,L323,THONTEPU MED/FAN/STORES,RAJAHMUNDRY,,343,0,0,306.42,36.77,0,0,0,0,0,-0.19,306.42,36.77,37,1004
SRI2122,Sales,B2B,370,20-Apr-2021,370,20-Apr-2021,R,L147,SREE JP PHARMACY,RAJAHMUNDRY,37ADXFS7119J1Z7,1655,0,0,0,0,1402.64,252.48,0,0,0,-0.12,1402.64,252.48,37,1004
SRI2122,Sales,B2B,371,20-Apr-2021,371,20-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,3024,0,0,2699.69,323.96,0,0,0,0,0,0.35,2699.69,323.96,37,1004
SRI2122,Sales,B2B,372,20-Apr-2021,372,20-Apr-2021,R,L169,SRI SATYAVANI M/S(NEW),RAJAHMUNDRY,37AHFPG1718B1ZW,366,0,0,0,0,310.4,55.87,0,0,0,-0.27,310.4,55.87,37,1004
SRI2122,Sales,B2B,373,20-Apr-2021,373,20-Apr-2021,R,L147,SREE JP PHARMACY,RAJAHMUNDRY,37ADXFS7119J1Z7,394,0,0,351.84,42.22,0,0,0,0,0,-0.06,351.84,42.22,37,1004
SRI2122,Sales,B2CS,374,20-Apr-2021,374,20-Apr-2021,R,L172,HEALTH PHARMACY,RAJAHMUNDRY,,6475,0,0,5781.6,693.79,0,0,0,0,0,-0.39,5781.6,693.79,37,1004
SRI2122,Sales,B2B,375,20-Apr-2021,375,20-Apr-2021,R,L319,SARASWATHI MEDICAL STORES,RAJAHMUNDRY,37AREPS5969D1ZB,240,0,0,214.13,25.7,0,0,0,0,0,0.17,214.13,25.7,37,1004
SRI2122,Sales,B2B,376,20-Apr-2021,376,20-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,776,0,0,693.06,83.17,0,0,0,0,0,-0.23,693.06,83.17,37,1004
SRI2122,Sales,B2B,377,21-Apr-2021,377,21-Apr-2021,R,L103,UNIVERSAL PHARMACY,RAJAHMUNDRY,37AAFFU4614F1Z8,2514,0,0,2244.81,269.38,0,0,0,0,0,-0.19,2244.81,269.38,37,1004
SRI2122,Sales,B2B,378,21-Apr-2021,378,21-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,2169,0,0,459.01,55.08,1402.64,252.48,0,0,0,-0.21,1861.65,307.56,37,1004
SRI2122,Sales,B2B,379,21-Apr-2021,379,21-Apr-2021,R,DP02,BHAVYA SRI PHARMACY,RAJAHMUNDRY,37ATVPP3220B1ZP,774,0,0,691.12,82.93,0,0,0,0,0,-0.05,691.12,82.93,37,1004
SRI2122,Sales,B2B,38,02-Apr-2021,38,02-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,398,0,0,355.75,42.69,0,0,0,0,0,-0.44,355.75,42.69,37,1004
SRI2122,Sales,B2B,380,21-Apr-2021,380,21-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,3808,0,0,926.83,111.22,2347.25,422.51,0,0,0,0.19,3274.08,533.73,37,1004
SRI2122,Sales,B2B,381,21-Apr-2021,381,21-Apr-2021,R,TL96,SAI ARJUN MEDICAL&GEN/STORES,VADAPALLI,37ACJPU0873G1Z8,473,0,0,422.15,50.66,0,0,0,0,0,0.19,422.15,50.66,37,1004
SRI2122,Sales,B2B,382,22-Apr-2021,382,22-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,318,0,0,283.68,34.04,0,0,0,0,0,0.28,283.68,34.04,37,1004
SRI2122,Sales,B2CS,383,22-Apr-2021,383,22-Apr-2021,R,L315,NEW USHASRI MED/G/STORES,RAJAHMUNDRY,,264,0,0,235.7,28.28,0,0,0,0,0,0.02,235.7,28.28,37,1004
SRI2122,Sales,B2CS,384,22-Apr-2021,384,22-Apr-2021,R,L357,SRI RAJYALAKSHMI MED.STORES,RAJAHMUNDRY,,425,0,0,161.5,19.38,207.19,37.29,0,0,0,-0.36,368.69,56.67,37,1004
SRI2122,Sales,B2B,385,22-Apr-2021,385,22-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,225,0,0,0,0,191.04,34.39,0,0,0,-0.43,191.04,34.39,37,1004
SRI2122,Sales,B2CS,386,22-Apr-2021,386,22-Apr-2021,R,L247,KANAKA DURGA MED/GEN/STORES,RAJAHMUNDRY,,1630,0,0,0,0,1381.28,248.63,0,0,0,0.09,1381.28,248.63,37,1004
SRI2122,Sales,B2B,387,22-Apr-2021,387,22-Apr-2021,R,L272,KAMAKSHI M/G/S,RAJAHMUNDRY,37AEUPT4914N1ZH,2379,0,0,668.62,80.23,1381.28,248.63,0,0,0,0.24,2049.9,328.86,37,1004
SRI2122,Sales,B2CS,388,22-Apr-2021,388,22-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,1630,0,0,0,0,1381.28,248.63,0,0,0,0.09,1381.28,248.63,37,1004
SRI2122,Sales,B2B,389,22-Apr-2021,389,22-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,3501,0,0,1502.64,180.32,1540.54,277.3,0,0,0,0.2,3043.18,457.62,37,1004
SRI2122,Sales,B2B,39,02-Apr-2021,39,02-Apr-2021,R,2118,SREE RAMA MEDICAL STORES,RAJAHMUNDRY,37AALFS8103M1ZP,34952,2331.86,116.59,27643.01,3317.16,1308.06,235.45,0,0,0,-0.13,31282.93,3669.2,37,1004
SRI2122,Sales,B2B,390,22-Apr-2021,390,22-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,1152,0,0,1028.34,123.4,0,0,0,0,0,0.26,1028.34,123.4,37,1004
SRI2122,Sales,B2B,391,22-Apr-2021,391,22-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,1389,0,0,290.23,34.83,901.77,162.32,0,0,0,-0.15,1192,197.15,37,1004
SRI2122,Sales,B2B,392,22-Apr-2021,392,22-Apr-2021,R,L157,SRI RAMACHANDRA MEDICALS,RAJAHMUNDRY,37ADIFS3661G1ZU,803,375.47,18.77,364.53,43.74,0,0,0,0,0,0.49,740,62.51,37,1004
SRI2122,Sales,B2CS,393,22-Apr-2021,393,22-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,1194,0,0,402.65,48.32,629.56,113.32,0,0,0,0.15,1032.21,161.64,37,1004
SRI2122,Sales,B2B,394,22-Apr-2021,394,22-Apr-2021,C,AN16,COMPASS ENTERPRISES PVT LTD,RAJANAGARAM,37AAGCC3838F1ZN,1495,0,0,1334.67,160.16,0,0,0,0,0,0.17,1334.67,160.16,37,1004
SRI2122,Sales,B2B,395,22-Apr-2021,395,22-Apr-2021,R,L128,DHANA SRI MEDICAL STORES,RAJAHMUNDRY,37APLPD7685L1Z5,225,0,0,200.91,24.11,0,0,0,0,0,-0.02,200.91,24.11,37,1004
SRI2122,Sales,B2CS,396,22-Apr-2021,396,22-Apr-2021,R,L161,SRI VENKATA GANESH M/G/S,RAJAHMUNDRY,,683,0,0,609.66,73.16,0,0,0,0,0,0.18,609.66,73.16,37,1004
SRI2122,Sales,B2B,397,22-Apr-2021,397,22-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,2174,0,0,485.48,58.26,1381.28,248.63,0,0,0,0.35,1866.76,306.89,37,1004
SRI2122,Sales,B2B,398,22-Apr-2021,398,22-Apr-2021,R,L119,AMAR MEDICALS,RAJAHMUNDRY,37AAGFA1007R1ZD,7974,0,0,7119.99,854.4,0,0,0,0,0,-0.39,7119.99,854.4,37,1004
SRI2122,Sales,B2CS,399,22-Apr-2021,399,22-Apr-2021,R,L370,MARUTHI MEDICAL&GENARAL STORES,RAJAHMUNDRY,,676,0,0,331.36,39.76,258.7,46.57,0,0,0,-0.39,590.06,86.33,37,1004
SRI2122,Sales,B2B,4,01-Apr-2021,4,01-Apr-2021,R,L313,SINDHU MEDICALS,RAJAHMUNDRY,37ARXPV1247J1ZX,3832,0,0,3421.45,410.57,0,0,0,0,0,-0.02,3421.45,410.57,37,1004
SRI2122,Sales,B2B,40,02-Apr-2021,40,02-Apr-2021,R,2118,SREE RAMA MEDICAL STORES,RAJAHMUNDRY,37AALFS8103M1ZP,9877,0,0,8818.36,1058.2,0,0,0,0,0,0.44,8818.36,1058.2,37,1004
SRI2122,Sales,B2B,400,22-Apr-2021,400,22-Apr-2021,R,L163,KANKATALA PHARMACY&GEN/STORES,RAJAHMUNDRY,37BXFPK7472M2ZR,317,0,0,283.31,34,0,0,0,0,0,-0.31,283.31,34,37,1004
SRI2122,Sales,B2B,401,22-Apr-2021,401,22-Apr-2021,R,L340,VISHNU PRIYA M/G/STORES(A.C),RAJAHMUNDRY,37FURPS8725L1ZE,1861,55.5,2.78,39.15,4.7,1490.3,268.25,0,0,0,0.32,1584.95,275.73,37,1004
SRI2122,Sales,B2B,402,22-Apr-2021,402,22-Apr-2021,R,L118,RAM GOPAL MEDICALS,RAJAHMUNDRY,37ALUPK8581H1Z9,1575,0,0,1405.99,168.72,0,0,0,0,0,0.29,1405.99,168.72,37,1004
SRI2122,Sales,B2CS,403,22-Apr-2021,403,22-Apr-2021,R,L139,SRI RAMAKRISHNA MEDICAL/HALL,RAJAHMUNDRY,,255,92.42,4.62,140.72,16.89,0,0,0,0,0,0.35,233.14,21.51,37,1004
SRI2122,Sales,B2CS,404,22-Apr-2021,404,22-Apr-2021,R,L323,THONTEPU MED/FAN/STORES,RAJAHMUNDRY,,367,0,0,327.37,39.28,0,0,0,0,0,0.35,327.37,39.28,37,1004
SRI2122,Sales,B2CS,405,22-Apr-2021,405,22-Apr-2021,R,L345,VIKAS M/G/STORES,RAJAHMUNDRY,,3965,0,0,3540.48,424.86,0,0,0,0,0,-0.34,3540.48,424.86,37,1004
SRI2122,Sales,B2CS,406,22-Apr-2021,406,22-Apr-2021,R,L219,V.S.M.MEDICALS,RAJAHMUNDRY,,3817,0,0,0,0,3235,582.3,0,0,0,-0.3,3235,582.3,37,1004
SRI2122,Sales,B2B,407,22-Apr-2021,407,22-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,1673,832.7,41.64,179.07,21.49,507.27,91.31,0,0,0,-0.48,1519.04,154.44,37,1004
SRI2122,Sales,B2B,408,23-Apr-2021,408,23-Apr-2021,R,L306,MAHA LAKSHMI MEDICALS,RAJAHMUNDRY,37CORPG1673L1ZC,1266,0,0,1130.78,135.69,0,0,0,0,0,-0.47,1130.78,135.69,37,1004
SRI2122,Sales,B2B,409,23-Apr-2021,409,23-Apr-2021,R,L101,PHANENDRA PRASAD MEDS.,RAJAHMUNDRY,37ADCPJ7981L1ZY,1231,0,0,1099.18,131.9,0,0,0,0,0,-0.08,1099.18,131.9,37,1004
SRI2122,Sales,B2CS,41,02-Apr-2021,41,02-Apr-2021,R,L172,HEALTH PHARMACY,RAJAHMUNDRY,,1549,0,0,1383,165.96,0,0,0,0,0,0.04,1383,165.96,37,1004
SRI2122,Sales,B2B,410,23-Apr-2021,410,23-Apr-2021,R,L192,AMMAJI MEDICALS(NEW),RAJAHMUNDRY,37AKQPM5502K1ZR,292,0,0,260.32,31.24,0,0,0,0,0,0.44,260.32,31.24,37,1004
SRI2122,Sales,B2CS,411,23-Apr-2021,411,23-Apr-2021,R,L323,THONTEPU MED/FAN/STORES,RAJAHMUNDRY,,815,0,0,0,0,690.64,124.32,0,0,0,0.04,690.64,124.32,37,1004
SRI2122,Sales,B2CS,412,23-Apr-2021,412,23-Apr-2021,R,L355,DHARANI MED/G/STORES,RAJAHMUNDRY,,445,0,0,397.43,47.69,0,0,0,0,0,-0.12,397.43,47.69,37,1004
SRI2122,Sales,B2B,413,23-Apr-2021,413,23-Apr-2021,R,2016,SNEHITHA MEDICAL AGENCIES,RAJAHMUNDRY,37ADIFS1476M1ZG,32100,0,0,28660.74,3439.29,0,0,0,0,0,-0.03,28660.74,3439.29,37,1004
SRI2122,Sales,B2B,414,23-Apr-2021,414,23-Apr-2021,R,L313,SINDHU MEDICALS,RAJAHMUNDRY,37ARXPV1247J1ZX,4854,0,0,4334.1,520.09,0,0,0,0,0,-0.19,4334.1,520.09,37,1004
SRI2122,Sales,B2B,415,23-Apr-2021,415,23-Apr-2021,R,L295,DAMODAR MED/GEN/STORES(RTC),RAJAHMUNDRY,37AOKPM7097R1ZP,382,0,0,340.71,40.89,0,0,0,0,0,0.4,340.71,40.89,37,1004
SRI2122,Sales,B2B,416,23-Apr-2021,416,23-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,518,195.23,9.76,279.84,33.58,0,0,0,0,0,-0.41,475.07,43.34,37,1004
SRI2122,Sales,B2B,417,23-Apr-2021,417,23-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,906,0,0,808.83,97.06,0,0,0,0,0,0.11,808.83,97.06,37,1004
SRI2122,Sales,B2B,418,23-Apr-2021,418,23-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,967,0,0,863.45,103.61,0,0,0,0,0,-0.06,863.45,103.61,37,1004
SRI2122,Sales,B2CS,419,23-Apr-2021,419,23-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,808,0,0,175.92,21.11,517.67,93.18,0,0,0,0.12,693.59,114.29,37,1004
SRI2122,Sales,B2CS,42,02-Apr-2021,42,02-Apr-2021,R,L167,SRI VIJAYARAMA  MEDICAL&GEN/ST,RAJAHMUNDRY,,914,0,0,485.32,58.24,313.79,56.48,0,0,0,0.17,799.11,114.72,37,1004
SRI2122,Sales,B2B,420,23-Apr-2021,420,23-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,337,0,0,300.51,36.06,0,0,0,0,0,0.43,300.51,36.06,37,1004
SRI2122,Sales,B2CS,421,23-Apr-2021,421,23-Apr-2021,R,L367,SREE SAI GAYATHREE MEDICALAS,RAJAHMUNDRY,,331,0,0,0,0,280.53,50.5,0,0,0,-0.03,280.53,50.5,37,1004
SRI2122,Sales,B2B,422,23-Apr-2021,422,23-Apr-2021,R,L347,SRI SAI SATYANARAYANA M/GS,RAJAHMUNDRY,37AJQPR7141A2Z1,998,0,0,163.69,19.64,690.64,124.32,0,0,0,-0.29,854.33,143.96,37,1004
SRI2122,Sales,B2CS,423,23-Apr-2021,423,23-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,493,0,0,440.18,52.82,0,0,0,0,0,0,440.18,52.82,37,1004
SRI2122,Sales,B2B,424,23-Apr-2021,424,23-Apr-2021,R,L270,SRI NAGIREDDY M/S,RAJAHMUNDRY,37ADTPN9643E1ZX,1284,0,0,1146.86,137.62,0,0,0,0,0,-0.48,1146.86,137.62,37,1004
SRI2122,Sales,B2B,425,23-Apr-2021,425,23-Apr-2021,R,TL92,SRI VENKATESWARA MED/G/STORES,KOVVUR,37CBGPK8214B2ZV,2477,0,0,2211.82,265.42,0,0,0,0,0,-0.24,2211.82,265.42,37,1004
SRI2122,Sales,B2B,426,23-Apr-2021,426,23-Apr-2021,R,TL47,S.V.V.S.H MEDICAL STORES,KOVVUR,37ANDPK5473F1ZX,614,0,0,371.94,44.63,166.96,30.05,0,0,0,0.42,538.9,74.68,37,1004
SRI2122,Sales,B2B,427,23-Apr-2021,427,23-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,3749,0,0,1806.93,216.83,1462.48,263.25,0,0,0,-0.49,3269.41,480.08,37,1004
SRI2122,Sales,B2CS,428,23-Apr-2021,428,23-Apr-2021,R,L383,SAI SRAVANI MEDICAL&GENRAL STS,HUKUMPETA,,837,0,0,655.96,78.72,86.33,15.54,0,0,0,0.45,742.29,94.26,37,1004
SRI2122,Sales,B2B,429,23-Apr-2021,429,23-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,746,0,0,666.39,79.97,0,0,0,0,0,-0.36,666.39,79.97,37,1004
SRI2122,Sales,B2CS,43,02-Apr-2021,43,02-Apr-2021,R,L145,SRI HARI SHANKAR M/G/STORES,RAJAHMUNDRY,,265,0,0,236.87,28.42,0,0,0,0,0,-0.29,236.87,28.42,37,1004
SRI2122,Sales,B2CS,430,23-Apr-2021,430,23-Apr-2021,R,AN37,SAIRAM MEDICAL&GENARAL/STORES,R.B.KOTTURU,,3195,0,0,2102.98,252.36,711.86,128.13,0,0,0,-0.33,2814.84,380.49,37,1004
SRI2122,Sales,B2B,431,24-Apr-2021,431,24-Apr-2021,R,AN03,NEW HEMA MEDICALS,BOMMUR,37BUIPR3619D1ZI,5117,2911.56,145.58,1839.37,220.72,0,0,0,0,0,-0.23,4750.93,366.3,37,1004
SRI2122,Sales,B2B,432,24-Apr-2021,432,24-Apr-2021,R,L192,AMMAJI MEDICALS(NEW),RAJAHMUNDRY,37AKQPM5502K1ZR,763,0,0,681.23,81.75,0,0,0,0,0,0.02,681.23,81.75,37,1004
SRI2122,Sales,B2B,433,24-Apr-2021,433,24-Apr-2021,R,L118,RAM GOPAL MEDICALS,RAJAHMUNDRY,37ALUPK8581H1Z9,1367,0,0,548.78,65.85,637.29,114.71,0,0,0,0.37,1186.07,180.56,37,1004
SRI2122,Sales,B2CS,434,24-Apr-2021,434,24-Apr-2021,R,L315,NEW USHASRI MED/G/STORES,RAJAHMUNDRY,,1048,0,0,197,23.64,701.32,126.24,0,0,0,-0.2,898.32,149.88,37,1004
SRI2122,Sales,B2CS,435,24-Apr-2021,435,24-Apr-2021,R,L357,SRI RAJYALAKSHMI MED.STORES,RAJAHMUNDRY,,414,0,0,370.01,44.4,0,0,0,0,0,-0.41,370.01,44.4,37,1004
SRI2122,Sales,B2CS,436,24-Apr-2021,436,24-Apr-2021,R,L255,SRI PRASANTHI MEDICAL&GEN STO,RAJAHMUNDRY,,815,0,0,0,0,690.64,124.32,0,0,0,0.04,690.64,124.32,37,1004
SRI2122,Sales,B2CS,437,24-Apr-2021,437,24-Apr-2021,R,L257,RAJA RAJESWARI MEDICAL&GEN STS,RAJAHMUNDRY,,1040,0,0,201.27,24.15,690.64,124.32,0,0,0,-0.38,891.91,148.47,37,1004
SRI2122,Sales,B2B,438,24-Apr-2021,438,24-Apr-2021,R,L215,SREYA MEDICALS,RAJAHMUNDRY,37AFTPA3861R1ZN,782,0,0,698.4,83.81,0,0,0,0,0,-0.21,698.4,83.81,37,1004
